nit,nombre,desc_ciiu_division,desc_ciuu_grupo,desc_ciiuu_clase,subsec
890900841,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
860013570,CAJA DE COMPENSACION FAMILIAR CAFAM,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
900226715,COOSALUD ENTIDAD PROMOTORA DE SALUD S.A.,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
890102002,CAJA DE COMPENSACION FAMILIAR DE BARRANQUILLA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
899999032,HOSPITAL UNIVERSITARIO DE LA S,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
860007379,CAJA DE AUXILIOS Y PRESTACIONES DE ACDAC CAXDAC,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
860066942,CAJA DE COMPENSACION FAMILIAR COMPENSAR,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
901093846,EMPRESA PROMOTORA DE SALUD ECOOPSOS EPS S.A.S.,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
890102044,CAJA DE COMPENSACION FAMILIAR CAJACOPI ATLANTICO,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
800130907,SALUD TOTAL EPS S SA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
900156264,NUEVA EMPRESA PROMOTORA DE SALUD S.A.,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
806008394,ASOCIACION MUTUAL SER EMPRESA SOLIDARIA DE SALUD E,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
891780111,UNIVERSIDAD DEL MAGDALENA,EDUCACION,"EDUCACION DE LA PRIMERA INFANCIA, PREESCOLAR Y BASICA PRIMARIA",EDUCACION DE LA PRIMERA INFANCIA,ESTABLECIMIENTOS EDUCATIVOS
901155508,REDCOL HOLDING SAS,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS EDUCATIVOS
860019021,ASOCIACION PARA LA ENSENANZA ASPAEN,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS EDUCATIVOS
901347798,COLEGIOS COLOMBIANOS SAS,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS EDUCATIVOS
900124826,CORPORACION DE PADRES DE FAMILIA PARA EL DESARROLLO EDUCATIV,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS EDUCATIVOS
900401980,CORPORACION DE PADRES DE FLIA,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS EDUCATIVOS
890980136,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,EDUCACION,EDUCACION SUPERIOR,EDUCACION TECNICA PROFESIONAL,ESTABLECIMIENTOS EDUCATIVOS
899999034,SERVICIO NACIONAL DE APRENDIZAJE,EDUCACION,EDUCACION SUPERIOR,EDUCACION TECNOLOGICA,ESTABLECIMIENTOS EDUCATIVOS
860506140,FUNDACION UNIVERSITARIA COMPENSAR,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS,ESTABLECIMIENTOS EDUCATIVOS
860051853,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS,ESTABLECIMIENTOS EDUCATIVOS
860078643,POLITECNICO GRANCOLOMBIANO,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS,ESTABLECIMIENTOS EDUCATIVOS
800214750,INSTITUTO TECNOLOGICO METROPOLITANO ITM,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS,ESTABLECIMIENTOS EDUCATIVOS
860517302,FUNDACION UNIVERSITARIA DEL AREA ANDINA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE INSTITUCIONES UNIVERSITARIAS O DE ESCUELAS TECNOLOGICAS,ESTABLECIMIENTOS EDUCATIVOS
860012357,UNIVERSIDAD SANTO TOMAS,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860075558,UNIVERSIDAD DE LA SABANA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860028971,UNIVERSIDAD CATOLICA DE COLOMBIA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860066789,UNIVERSIDAD EL BOSQUE,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
891180084,UNIVERSIDAD SURCOLOMBIANA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
899999063,UNIVERSIDAD NACIONAL DE COLOMBIA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860056070,UNIVERSIDAD ANTONIO NARINO,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860007386,UNIVERSIDAD DE LOS ANDES,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890984002,UNIVERSIDAD CES,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
891480035,UNIVERSIDAD TECNOLOGICA DE PEREIRA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890104633,UNIVERSIDAD SIMON BOLIVAR,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860401496,UNIVERSIDAD ECCI,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890101681,FUNDACION UNIVERSIDAD DEL NORTE,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860006848,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890980040,UNIVERSIDAD DE ANTIOQUIA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890901389,UNIVERSIDAD EAFIT,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860024746,UNIVERSIDAD CENTRAL,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860015542,UNIVERSIDAD DE LA SALLE,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860026058,UNIVERSIDAD EAN,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890902920,UNIVERSIDAD DE MEDELLIN,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890480123,UNIVERSIDAD DE CARTAGENA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890902922,UNIVERSIDAD PONTIFICIA BOLIVARIANA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890801063,UNIVERSIDAD DE CALDAS,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890000432,UNIVERSIDAD DEL QUINDIO,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890200499,UNIVERSIDAD AUTONOMA DE BUCARAMANGA UNAB,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
804001890,UNIVERSIDAD DE SANTANDER,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860007759,COLEGIO MAYOR DE NUESTRA SENORA DEL ROSARIO,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890700640,UNIVERSIDAD DEL TOLIMA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860013798,UNIVERSIDAD LIBRE,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860013720,PONTIFICIA UNIVERSIDAD JAVERIANA PUJ,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890307400,UNIVERSIDAD DE SAN BUENAVENTURA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
860351894,UNIVERSIDAD SERGIO ARBOLEDA,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890201213,UNIVERSIDAD INDUSTRIAL DE SANTANDER,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
800116217,CORPORACION UNIVERSITARIA MINUTO DE DIOS,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
890316745,UNIVERSIDAD ICESI,EDUCACION,EDUCACION SUPERIOR,EDUCACION DE UNIVERSIDADES,ESTABLECIMIENTOS EDUCATIVOS
800148631,FUNDACION NACIONAL BATUTA,EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION,SERVICIOS A PERSONAS
900529730,BETTER SCHOOLS SAS,EDUCACION,ACTIVIDADES DE APOYO A LA EDUCACION,ACTIVIDADES DE APOYO A LA EDUCACION,SERVICIOS A EMPRESAS
860007336,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,EDUCACION,ACTIVIDADES DE APOYO A LA EDUCACION,ACTIVIDADES DE APOYO A LA EDUCACION,SERVICIOS A EMPRESAS
860002541,CLINICA DE MARLY SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
860015536,HOSPITAL UNIVERSITARIO SAN IGNACIO,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900958564,SUBRED INTREGRADA DE SERVICIOS SUR E.S.E,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
899999092,INSTITUTO NACIONAL DE CANCEROLOGIA EPS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900098476,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890324177,FUNDACION VALLE DEL LILI,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890209698,CLINICA CHICAMOCHA SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA FCV,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
800194798,ORGANIZACION CLINICA BONNADONA PREVENIR SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
860035992,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
832003167,CLINICA UNIVERSIDAD DE LA SABANA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
800058016,EMPRESA SOCIAL DEL ESTADO METROSALUD,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
813005265,EMPRESA SOCIAL DEL ESTADO CARMEN EMILIA OSPINA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
800044402,INVERSIONES MEDICAS DE ANTIOQUIA SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890939936,SOCIEDAD MEDICA RIONEGRO SA SOMER SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890982608,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900236850,CENTRO ONCOLOGICO DE ANTIOQUIA S A,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890901826,HOSPITAL PABLO TOBON URIBE,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
800185449,AVIDANTI SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890911816,CLINICA MEDELLIN SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890307200,CENTRO MEDICO IMBANACO DE CALI SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
860037950,FUNDACION SANTA FE DE BOGOTA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900422064,CENTRO ESPECIALIZADO DE UROLOGIA SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
830066626,MEDIHELP SERVICES COLOMBIA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890205361,FUNDACION OFTALMOLOGICA DE SANTANDER,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
800067065,PROMOTORA MEDICA LAS AMERICAS SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
890904646,ESE HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE G,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900210981,CORPORACION HOSPITALARIA JUAN CIUDAD,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
901497939,INSTITUTO ONCOLOGICO OSPEDALE S.A.S,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
813011577,CLINICA UROS S.A.S,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
805027743,DUMIAN MEDICAL SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900342064,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS S,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION","ACTIVIDADES DE HOSPITALES Y CLINICAS, CON INTERNACION",IPS
900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S A,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
900219120,VIVA 1A IPS S.A.,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
890933408,CLINICA OFTALMOLOGICA DE ANTIOQUIA SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
801000713,ONCOLOGOS DEL OCCIDENTE SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
890102768,ORGANIZACION CLINICA GENERAL DEL NORTE SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
900908844,RADIO DIAGNOSTICO LAS VEGAS SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
830512116,UNIDAD DE HEMODINAMIA DEL CAFE SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
900033371,SUMIMEDICAL SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
800223206,BIENESTAR IPS SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
890983994,FUNDACION ORGANIZACION VID,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,"ACTIVIDADES DE PRACTICA MEDICA Y ODONTOLOGICA, SIN INTERNACION","ACTIVIDADES DE LA PRACTICA MEDICA, SIN INTERNACION",IPS
800065396,INSTITUTO DE DIAGNOSTICO MEDICO SA,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,OTRAS ACTIVIDADES DE ATENCION RELACIONADAS CON LA SALUD HUMANA,ACTIVIDADES DE APOYO DIAGNOSTICO,IPS
811007144,CEDIMED SAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,OTRAS ACTIVIDADES DE ATENCION RELACIONADAS CON LA SALUD HUMANA,ACTIVIDADES DE APOYO DIAGNOSTICO,IPS
