nombre_equipo,nit,news_id,participación,categoría,recomendación
Latino-Asian Brotherhood,900336004,news40321,No aplica,Reputación,4.0
Latino-Asian Brotherhood,900336004,news97014,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900341816,news99019,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900341816,news99004,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900341816,news99030,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900341816,news96902,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900341816,news23951,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900342064,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900342064,news97310,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900342064,news99425,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900342064,news97279,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900342064,news97341,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900342297,news96344,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900342297,news98466,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,900342297,news98516,No aplica,Reputación,3.0
Latino-Asian Brotherhood,900342297,news75338,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,900342297,news47704,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,900345978,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900345978,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900345978,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900345978,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900345978,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900354637,news46877,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900354637,news62874,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900354637,news63012,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900354637,news98362,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900354637,news62829,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900356846,news98362,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900356846,news98380,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900356846,news96165,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900356846,news96142,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900356846,news17812,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,900357395,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900357395,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900357395,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900357395,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900357395,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900368141,news96088,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900368141,news32180,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900368141,news52751,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900368141,news50870,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900368141,news24061,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900373778,news98362,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900373778,news29790,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900373778,news29793,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900373778,news98380,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900373778,news96165,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900378212,news10775,Sector,Otra,1.0
Latino-Asian Brotherhood,900378212,news96856,Sector,Otra,2.0
Latino-Asian Brotherhood,900378212,news25273,Sector,Reputación,3.0
Latino-Asian Brotherhood,900378212,news96851,Cliente,Otra,4.0
Latino-Asian Brotherhood,900378212,news10323,Cliente,Otra,5.0
Latino-Asian Brotherhood,900381786,news10775,Sector,Otra,1.0
Latino-Asian Brotherhood,900381786,news96856,Sector,Otra,2.0
Latino-Asian Brotherhood,900381786,news96851,Sector,Otra,3.0
Latino-Asian Brotherhood,900381786,news96850,Sector,Reputación,4.0
Latino-Asian Brotherhood,900381786,news44836,Sector,Reputación,5.0
Latino-Asian Brotherhood,900383385,news98466,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900383385,news98516,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900383385,news75338,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900383385,news47704,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,900383385,news98463,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900386004,news36177,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900386004,news36136,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900386004,news99019,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,900386004,news99004,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900386004,news99030,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,900386417,news95057,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900386417,news15627,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900386417,news95052,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900386417,news95092,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900386417,news36782,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900389161,news13692,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900389161,news17305,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900389161,news99340,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900389161,news95815,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900389161,news14742,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900392211,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900392211,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900392211,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900392211,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900392211,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900396759,news61577,Sector,Otra,1.0
Latino-Asian Brotherhood,900396759,news95924,Sector,Sostenibilidad,2.0
Latino-Asian Brotherhood,900396759,news95917,Sector,Otra,3.0
Latino-Asian Brotherhood,900396759,news11270,Sector,Sostenibilidad,4.0
Latino-Asian Brotherhood,900396759,news95943,Sector,Sostenibilidad,5.0
Latino-Asian Brotherhood,900397244,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900397244,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900397244,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900397244,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900397244,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900397839,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900397839,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900397839,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900397839,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900397839,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900401980,news48457,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900401980,news36218,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900401980,news48450,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900401980,news48468,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900401980,news36201,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900402212,news99019,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900402212,news99004,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900402212,news99030,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900402212,news96902,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900402212,news23951,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900403616,news96572,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900403616,news98521,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900403616,news98547,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900403616,news66728,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,900403616,news98524,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900404181,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900404181,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900404181,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900404181,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900404181,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900406150,news10775,Sector,Otra,1.0
Latino-Asian Brotherhood,900406150,news96856,Sector,Otra,2.0
Latino-Asian Brotherhood,900406150,news96851,Sector,Otra,3.0
Latino-Asian Brotherhood,900406150,news96850,Sector,Reputación,4.0
Latino-Asian Brotherhood,900406150,news44836,Sector,Reputación,5.0
Latino-Asian Brotherhood,900406405,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900406405,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900406405,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900406405,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900406405,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900413914,news36967,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900413914,news98453,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,900413914,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900413914,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900413914,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900417463,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900417463,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900417463,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900417463,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900417463,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900420122,news96820,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900420122,news22512,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900420122,news98854,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900420122,news14467,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,900420122,news10748,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900422064,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900422064,news97310,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900422064,news99425,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900422064,news21594,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900422064,news97279,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900422614,news32633,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900422614,news45363,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900422614,news38197,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900422614,news14451,No aplica,Sostenibilidad,4.0
Latino-Asian Brotherhood,900422614,news76428,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900424464,news45363,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900424464,news95815,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900424464,news95834,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900424464,news23741,Sector,Innovación,4.0
Latino-Asian Brotherhood,900424464,news95812,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900426153,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900426153,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900426153,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900426153,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900426153,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900430148,news31233,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900430148,news19244,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900430148,news98732,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,900430148,news98724,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900430148,news96843,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900433078,news36967,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900433078,news32480,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900433078,news43917,No aplica,Reputación,3.0
Latino-Asian Brotherhood,900433078,news98466,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900433078,news98516,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900436625,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900436625,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900436625,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900436625,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900436625,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900437196,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900437196,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900437196,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900437196,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900437196,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900448956,news95889,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900448956,news95151,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900448956,news95900,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900448956,news98226,No aplica,Reputación,4.0
Latino-Asian Brotherhood,900448956,news98229,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900453988,news33953,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900453988,news95823,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900453988,news14933,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900453988,news13692,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900453988,news17305,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900462228,news99019,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900462228,news99004,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900462228,news99030,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900462228,news96902,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900462228,news23951,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900462511,news13137,No aplica,Reputación,1.0
Latino-Asian Brotherhood,900462511,news14426,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900462511,news14427,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900462511,news14431,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900462511,news14444,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900464054,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,900464054,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,900464054,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,900464054,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,900464054,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900464187,news31233,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900464187,news53232,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900464187,news99677,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900464187,news25622,No aplica,Innovación,4.0
Latino-Asian Brotherhood,900464187,news96738,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900480569,news98466,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900480569,news98516,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900480569,news75338,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,900480569,news47704,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,900480569,news98463,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900481902,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900481902,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900481902,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900481902,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900481902,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900482757,news76318,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900482757,news98453,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,900482757,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900482757,news33238,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900482757,news98435,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,900483014,news17819,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900483014,news94756,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,900483014,news97899,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,900483014,news97920,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900483014,news97902,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,900491468,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900491468,news14825,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900491468,news96093,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900491468,news98342,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900491468,news96128,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900493698,news97858,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,900493698,news95190,Sector,Otra,2.0
Latino-Asian Brotherhood,900493698,news95187,Sector,Otra,3.0
Latino-Asian Brotherhood,900493698,news38194,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900493698,news38197,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900498132,news38407,Sector,Otra,1.0
Latino-Asian Brotherhood,900498132,news41675,No aplica,Reputación,2.0
Latino-Asian Brotherhood,900498132,news13692,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900498132,news61612,No aplica,Reputación,4.0
Latino-Asian Brotherhood,900498132,news38402,No aplica,Reputación,5.0
Latino-Asian Brotherhood,900499032,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,900499032,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900499032,news33238,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900499032,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,900499032,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900499068,news13692,No aplica,Descartable,1.0
Latino-Asian Brotherhood,900499068,news17305,No aplica,Descartable,2.0
Latino-Asian Brotherhood,900499068,news99340,No aplica,Descartable,3.0
Latino-Asian Brotherhood,900499068,news95815,No aplica,Descartable,4.0
Latino-Asian Brotherhood,900499068,news14742,No aplica,Descartable,5.0
Latino-Asian Brotherhood,900514930,news98453,No aplica,Regulaciones,1.0
