nombre_equipo,nit,news_id,participación,categoría
Latino-Asian Brotherhood,900464054,news96901,No aplica,Descartable
Latino-Asian Brotherhood,900464054,news87925,No aplica,Descartable
Latino-Asian Brotherhood,900464187,news47750,No aplica,Reputación
Latino-Asian Brotherhood,900464187,news99686,No aplica,Reputación
Latino-Asian Brotherhood,900464187,news74954,No aplica,Descartable
Latino-Asian Brotherhood,900464187,news99644,No aplica,Reputación
Latino-Asian Brotherhood,900464187,news23944,No aplica,Descartable
Latino-Asian Brotherhood,900480569,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,900480569,news96561,No aplica,Descartable
Latino-Asian Brotherhood,900480569,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,900480569,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,900480569,news88203,No aplica,Descartable
Latino-Asian Brotherhood,900481902,news26781,No aplica,Descartable
Latino-Asian Brotherhood,900481902,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900481902,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900481902,news27814,No aplica,Descartable
Latino-Asian Brotherhood,900481902,news18241,No aplica,Descartable
Latino-Asian Brotherhood,900482757,news26609,No aplica,Macroeconomía
Latino-Asian Brotherhood,900482757,news48147,No aplica,Descartable
Latino-Asian Brotherhood,900482757,news13364,No aplica,Reputación
Latino-Asian Brotherhood,900482757,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900482757,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900483014,news17819,No aplica,Descartable
Latino-Asian Brotherhood,900483014,news95452,No aplica,Descartable
Latino-Asian Brotherhood,900483014,news97914,No aplica,Macroeconomía
Latino-Asian Brotherhood,900483014,news95447,No aplica,Sostenibilidad
Latino-Asian Brotherhood,900483014,news95454,No aplica,Descartable
Latino-Asian Brotherhood,900491468,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900491468,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900491468,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900491468,news14825,No aplica,Descartable
Latino-Asian Brotherhood,900491468,news96093,No aplica,Descartable
Latino-Asian Brotherhood,900493698,news38596,No aplica,Sostenibilidad
Latino-Asian Brotherhood,900493698,news63370,No aplica,Descartable
Latino-Asian Brotherhood,900493698,news53841,No aplica,Reputación
Latino-Asian Brotherhood,900493698,news79089,No aplica,Descartable
Latino-Asian Brotherhood,900493698,news31621,No aplica,Descartable
Latino-Asian Brotherhood,900498132,news38407,No aplica,Descartable
Latino-Asian Brotherhood,900498132,news61612,No aplica,Reputación
Latino-Asian Brotherhood,900498132,news37637,No aplica,Descartable
Latino-Asian Brotherhood,900498132,news20773,No aplica,Reputación
Latino-Asian Brotherhood,900498132,news99340,No aplica,Descartable
Latino-Asian Brotherhood,900499032,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900499032,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900499032,news96466,No aplica,Descartable
Latino-Asian Brotherhood,900499032,news96443,No aplica,Descartable
Latino-Asian Brotherhood,900499032,news27814,No aplica,Descartable
Latino-Asian Brotherhood,900499068,news20773,No aplica,Reputación
Latino-Asian Brotherhood,900499068,news99340,No aplica,Descartable
Latino-Asian Brotherhood,900499068,news99183,No aplica,Descartable
Latino-Asian Brotherhood,900499068,news56580,No aplica,Regulaciones
Latino-Asian Brotherhood,900499068,news51383,No aplica,Alianza
Latino-Asian Brotherhood,900514930,news26781,No aplica,Descartable
Latino-Asian Brotherhood,900514930,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900514930,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900514930,news27814,No aplica,Descartable
Latino-Asian Brotherhood,900514930,news18241,No aplica,Descartable
Latino-Asian Brotherhood,900515759,news17210,No aplica,Descartable
Latino-Asian Brotherhood,900515759,news96943,No aplica,Descartable
Latino-Asian Brotherhood,900515759,news17461,No aplica,Descartable
Latino-Asian Brotherhood,900515759,news12966,No aplica,Reputación
Latino-Asian Brotherhood,900515759,news96925,No aplica,Alianza
Latino-Asian Brotherhood,900516468,news99007,No aplica,Macroeconomía
Latino-Asian Brotherhood,900516468,news99015,No aplica,Descartable
Latino-Asian Brotherhood,900516468,news98998,No aplica,Macroeconomía
Latino-Asian Brotherhood,900516468,news38937,No aplica,Descartable
Latino-Asian Brotherhood,900516468,news99013,No aplica,Descartable
Latino-Asian Brotherhood,900518176,news99746,No aplica,Descartable
Latino-Asian Brotherhood,900518176,news11364,No aplica,Descartable
Latino-Asian Brotherhood,900518176,news28249,No aplica,Regulaciones
Latino-Asian Brotherhood,900518176,news99743,No aplica,Descartable
Latino-Asian Brotherhood,900518176,news99713,No aplica,Descartable
Latino-Asian Brotherhood,900521357,news98380,No aplica,Descartable
Latino-Asian Brotherhood,900521357,news98397,No aplica,Descartable
Latino-Asian Brotherhood,900521357,news70219,No aplica,Descartable
Latino-Asian Brotherhood,900521357,news17812,No aplica,Macroeconomía
Latino-Asian Brotherhood,900521357,news98384,No aplica,Descartable
Latino-Asian Brotherhood,900522508,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,900522508,news96561,No aplica,Descartable
Latino-Asian Brotherhood,900522508,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,900522508,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,900522508,news88203,No aplica,Descartable
Latino-Asian Brotherhood,900523776,news99007,No aplica,Macroeconomía
Latino-Asian Brotherhood,900523776,news99015,No aplica,Descartable
Latino-Asian Brotherhood,900523776,news98998,No aplica,Macroeconomía
Latino-Asian Brotherhood,900523776,news38937,No aplica,Descartable
Latino-Asian Brotherhood,900523776,news99013,No aplica,Descartable
Latino-Asian Brotherhood,900524988,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,900524988,news23071,No aplica,Regulaciones
Latino-Asian Brotherhood,900524988,news23080,No aplica,Descartable
Latino-Asian Brotherhood,900524988,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,900524988,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,900526489,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900526489,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900526489,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900526489,news96093,No aplica,Descartable
Latino-Asian Brotherhood,900526489,news98331,No aplica,Descartable
Latino-Asian Brotherhood,900529571,news57045,Sector,Regulaciones
Latino-Asian Brotherhood,900529571,news97158,Sector,Otra
Latino-Asian Brotherhood,900529571,news97174,No aplica,Reputación
Latino-Asian Brotherhood,900529571,news25273,No aplica,Reputación
Latino-Asian Brotherhood,900529571,news97139,No aplica,Regulaciones
Latino-Asian Brotherhood,900529730,news26730,No aplica,Descartable
Latino-Asian Brotherhood,900529730,news76389,No aplica,Descartable
Latino-Asian Brotherhood,900529730,news76405,No aplica,Reputación
Latino-Asian Brotherhood,900529730,news52668,No aplica,Descartable
Latino-Asian Brotherhood,900529730,news26714,No aplica,Descartable
Latino-Asian Brotherhood,900530858,news96703,No aplica,Descartable
Latino-Asian Brotherhood,900530858,news98674,No aplica,Macroeconomía
Latino-Asian Brotherhood,900530858,news96709,No aplica,Alianza
Latino-Asian Brotherhood,900530858,news98693,No aplica,Descartable
Latino-Asian Brotherhood,900530858,news96693,No aplica,Descartable
Latino-Asian Brotherhood,900531210,news98547,No aplica,Macroeconomía
Latino-Asian Brotherhood,900531210,news97820,No aplica,Macroeconomía
Latino-Asian Brotherhood,900531210,news31621,No aplica,Descartable
Latino-Asian Brotherhood,900531210,news95173,No aplica,Descartable
Latino-Asian Brotherhood,900531210,news98521,No aplica,Descartable
Latino-Asian Brotherhood,900535018,news26781,No aplica,Descartable
Latino-Asian Brotherhood,900535018,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900535018,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900535018,news27814,No aplica,Descartable
Latino-Asian Brotherhood,900535018,news18241,No aplica,Descartable
Latino-Asian Brotherhood,900537884,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900537884,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900537884,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900537884,news96093,No aplica,Descartable
Latino-Asian Brotherhood,900537884,news98331,No aplica,Descartable
Latino-Asian Brotherhood,900540901,news96505,No aplica,Macroeconomía
Latino-Asian Brotherhood,900540901,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900540901,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900540901,news96538,No aplica,Regulaciones
Latino-Asian Brotherhood,900540901,news96508,No aplica,Macroeconomía
Latino-Asian Brotherhood,900541359,news14476,No aplica,Descartable
Latino-Asian Brotherhood,900541359,news88144,No aplica,Descartable
Latino-Asian Brotherhood,900541359,news96767,No aplica,Descartable
Latino-Asian Brotherhood,900541359,news14477,No aplica,Descartable
Latino-Asian Brotherhood,900541359,news15986,No aplica,Descartable
Latino-Asian Brotherhood,900548102,news77385,Sector,Reputación
Latino-Asian Brotherhood,900548102,news98861,No aplica,Descartable
Latino-Asian Brotherhood,900548102,news98880,No aplica,Descartable
Latino-Asian Brotherhood,900548102,news96767,No aplica,Descartable
Latino-Asian Brotherhood,900548102,news14451,No aplica,Sostenibilidad
Latino-Asian Brotherhood,900548173,news60089,No aplica,Descartable
Latino-Asian Brotherhood,900548173,news33856,No aplica,Descartable
Latino-Asian Brotherhood,900548173,news98547,No aplica,Macroeconomía
Latino-Asian Brotherhood,900548173,news33915,No aplica,Descartable
Latino-Asian Brotherhood,900548173,news33922,No aplica,Descartable
Latino-Asian Brotherhood,900559366,news64363,Sector,Otra
Latino-Asian Brotherhood,900559366,news64347,No aplica,Descartable
Latino-Asian Brotherhood,900559366,news99746,No aplica,Descartable
Latino-Asian Brotherhood,900559366,news11364,No aplica,Descartable
Latino-Asian Brotherhood,900559366,news64392,No aplica,Descartable
Latino-Asian Brotherhood,900561761,news18085,No aplica,Macroeconomía
Latino-Asian Brotherhood,900561761,news16953,No aplica,Descartable
Latino-Asian Brotherhood,900561761,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900561761,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900561761,news96359,No aplica,Descartable
Latino-Asian Brotherhood,900566187,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900566187,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900566187,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900566187,news96093,No aplica,Descartable
Latino-Asian Brotherhood,900566187,news98331,No aplica,Descartable
Latino-Asian Brotherhood,900570286,news98223,No aplica,Descartable
Latino-Asian Brotherhood,900570286,news95889,No aplica,Reputación
Latino-Asian Brotherhood,900570286,news13694,No aplica,Descartable
Latino-Asian Brotherhood,900570286,news95151,No aplica,Descartable
Latino-Asian Brotherhood,900570286,news95861,No aplica,Descartable
Latino-Asian Brotherhood,900571482,news17461,No aplica,Descartable
Latino-Asian Brotherhood,900571482,news96901,No aplica,Descartable
Latino-Asian Brotherhood,900571482,news87925,No aplica,Descartable
Latino-Asian Brotherhood,900571482,news96925,No aplica,Alianza
Latino-Asian Brotherhood,900571482,news13364,No aplica,Reputación
Latino-Asian Brotherhood,900572445,news13692,No aplica,Descartable
Latino-Asian Brotherhood,900572445,news95824,No aplica,Reputación
Latino-Asian Brotherhood,900572445,news32633,No aplica,Descartable
Latino-Asian Brotherhood,900572445,news11364,No aplica,Descartable
Latino-Asian Brotherhood,900572445,news51383,No aplica,Alianza
Latino-Asian Brotherhood,900577140,news57045,Sector,Regulaciones
Latino-Asian Brotherhood,900577140,news97158,Sector,Otra
Latino-Asian Brotherhood,900577140,news97174,No aplica,Reputación
Latino-Asian Brotherhood,900577140,news25273,No aplica,Reputación
Latino-Asian Brotherhood,900577140,news97139,No aplica,Regulaciones
Latino-Asian Brotherhood,900579611,news21435,No aplica,Macroeconomía
Latino-Asian Brotherhood,900579611,news10586,No aplica,Macroeconomía
Latino-Asian Brotherhood,900579611,news16305,No aplica,Descartable
Latino-Asian Brotherhood,900579611,news98033,No aplica,Descartable
Latino-Asian Brotherhood,900579611,news14869,No aplica,Reputación
Latino-Asian Brotherhood,900580136,news66538,No aplica,Descartable
Latino-Asian Brotherhood,900580136,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900580136,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900580136,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900580136,news42413,No aplica,Descartable
Latino-Asian Brotherhood,900580962,news25005,No aplica,Descartable
Latino-Asian Brotherhood,900580962,news30081,No aplica,Descartable
Latino-Asian Brotherhood,900580962,news36967,No aplica,Reputación
Latino-Asian Brotherhood,900580962,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,900580962,news83002,No aplica,Reputación
Latino-Asian Brotherhood,900589503,news98223,No aplica,Descartable
Latino-Asian Brotherhood,900589503,news95889,No aplica,Reputación
Latino-Asian Brotherhood,900589503,news13694,No aplica,Descartable
Latino-Asian Brotherhood,900589503,news95151,No aplica,Descartable
Latino-Asian Brotherhood,900589503,news95861,No aplica,Descartable
Latino-Asian Brotherhood,900594683,news99007,No aplica,Macroeconomía
Latino-Asian Brotherhood,900594683,news99015,No aplica,Descartable
Latino-Asian Brotherhood,900594683,news98998,No aplica,Macroeconomía
Latino-Asian Brotherhood,900594683,news38937,No aplica,Descartable
Latino-Asian Brotherhood,900594683,news99013,No aplica,Descartable
Latino-Asian Brotherhood,900595161,news94127,No aplica,Reputación
Latino-Asian Brotherhood,900595161,news98380,No aplica,Descartable
Latino-Asian Brotherhood,900595161,news98397,No aplica,Descartable
Latino-Asian Brotherhood,900595161,news14431,No aplica,Descartable
Latino-Asian Brotherhood,900595161,news24247,No aplica,Descartable
Latino-Asian Brotherhood,900596838,news33104,No aplica,Descartable
Latino-Asian Brotherhood,900596838,news50812,No aplica,Descartable
Latino-Asian Brotherhood,900596838,news17509,No aplica,Descartable
Latino-Asian Brotherhood,900596838,news17532,No aplica,Descartable
Latino-Asian Brotherhood,900596838,news50566,No aplica,Descartable
Latino-Asian Brotherhood,900601327,news95652,No aplica,Macroeconomía
Latino-Asian Brotherhood,900601327,news38275,No aplica,Descartable
Latino-Asian Brotherhood,900601327,news96932,No aplica,Reputación
Latino-Asian Brotherhood,900601327,news97987,No aplica,Descartable
Latino-Asian Brotherhood,900601327,news97858,No aplica,Macroeconomía
Latino-Asian Brotherhood,900604350,news37637,No aplica,Descartable
Latino-Asian Brotherhood,900604350,news33881,No aplica,Reputación
Latino-Asian Brotherhood,900604350,news38181,No aplica,Descartable
Latino-Asian Brotherhood,900604350,news24055,No aplica,Descartable
Latino-Asian Brotherhood,900604350,news15152,No aplica,Sostenibilidad
Latino-Asian Brotherhood,900626615,news96065,No aplica,Descartable
Latino-Asian Brotherhood,900626615,news35062,No aplica,Descartable
Latino-Asian Brotherhood,900626615,news96062,No aplica,Descartable
Latino-Asian Brotherhood,900626615,news96093,No aplica,Descartable
Latino-Asian Brotherhood,900626615,news98331,No aplica,Descartable
Latino-Asian Brotherhood,900628110,news96856,No aplica,Descartable
Latino-Asian Brotherhood,900628110,news96896,Sector,Regulaciones
Latino-Asian Brotherhood,900628110,news44772,Sector,Macroeconomía
Latino-Asian Brotherhood,900628110,news96851,No aplica,Descartable
Latino-Asian Brotherhood,900628110,news96850,No aplica,Reputación
Latino-Asian Brotherhood,900628930,news17210,No aplica,Descartable
Latino-Asian Brotherhood,900628930,news96943,No aplica,Descartable
Latino-Asian Brotherhood,900628930,news17461,No aplica,Descartable
